id_gares;nom_gares;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto
985;Jean Moulin;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;649990.0172;6858510.1508;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
1192;Lacépède;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;649581.0016;6873099.6844;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
1106;Hôpital Robert Debré;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;656085.964;6864548.2321;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1107;Butte du Chapeau Rouge;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655761.9549;6865169.1178;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1127;Suzanne Valadon;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;653041.6366;6873431.3327;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1177;L’Onde;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;639784.7373;6853856.4077;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
972;Petit Noisy;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;660812.1179;6866845.2935;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
1205;Stains La Cerisaie;TRAM 11;11;TRAMWAY;0;0;0;0;0;SNCF;1;0;655458.2238;6872923.9677;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
402;La Norville;RER C;C;RER;0;0;0;0;0;SNCF;1;0;645885.8486;6832575.0053;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
342;Guy Môquet;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;650669.9354;6866009.8077;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
422;La Motte Picquet-Grenelle;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;648531.2392;6861287.7541;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
649;Place de Clichy;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;650758.2454;6865096.4191;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
808;Stalingrad;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653493.177;6865105.4249;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
1278;Jardin Parisien;TRAM 10;10;TRAMWAY;0;0;0;TRAM 10;0;RD Bièvre;1;0;645088.1245;6854882.1323;
184;Chilly-Mazarin;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;649062.405995;6844727.29894;
639;Petit-Vaux;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;650909.403508;6842009.72149;
1864;Aéroport d'Orly;METRO 14;14;METRO;0;0;METRO 14;0;0;RATP;1;0;653116.1099;6847739.9284;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
510;Marcadet-Poissonniers;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;652325.9877;6865913.4413;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
768;Saint-Jacques;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;651341.5781;6859409.3228;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
80;Bobigny-Pantin - Raymond Queneau;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;657865.899;6866314.133;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
979;Balard;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;647012.8247;6859805.5752;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
1252;Saint-Cyr;TRAM 13;13;TRAMWAY;0;0;0;TRAM 13;0;TRANSKEO;1;0;631997.9595;6855836.7815;
215;Couilly-Saint-Germain-Quincy;TRAM 14;14;TRAM;0;0;0;0;0;STRETTO;1;0;689315.971;6864750.2611;
657;Plaisir-Grignon;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;1;622512.4224;6859613.5503;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
931;Suresnes-Mont-Valérien;TRAIN U;U;TRAIN;0;0;0;0;0;SNCF;1;0;642861.5291;6863802.7627;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8
1015;Houilles-Carrières-sur-Seine;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;640300.5563;6869240.4011;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
586;Nation;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;655667.3331;6861158.6438;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
177;Chaville-Vélizy;RER C;C;RER;0;0;0;0;0;SNCF;1;0;640039.5422;6855826.5976;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
289;Fontenay-sous-Bois;RER A;A;RER;0;0;0;0;0;RATP;1;0;660625.7196;6860550.1345;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
296;Frépillon;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;641301.8512;6883137.5286;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
298;Gagny;RER E;E;RER;0;0;0;0;0;SNCF;1;0;665197.678;6864962.104;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
399;La Garenne-Colombes;TRAIN L;L;TRAIN;0;0;0;0;0;SNCF;1;0;644270.4218;6868005.7354;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
839;Saint-Rémy-lès-Chevreuse;RER B;B;RER;0;RER B;0;0;0;RATP;1;1;631653.9858;6845136.1632;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
720;Rambouillet;TRAIN N;N;TRAIN;TRAIN N;0;0;0;0;SNCF;1;1;614022.2354;6838862.4977;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
895;Villaines;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;652548.9683;6886798.0082;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
1053;Creil;RER D;D;RER;0;RER D;0;0;0;SNCF;0;0;661337.2338;6907273.6537;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
305;Gare de l'Est;TRAIN P;P;TRAIN;TRAIN P;0;0;0;0;SNCF;1;1;653020.19;6864341.0068;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
14;Alma-Marceau;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;648719.8026;6862975.3829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
221;Cour Saint-Émilion;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;654975.2848;6859428.6327;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
171;Châtillon-Montrouge;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;0;648717.1202;6856968.4784;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
302;Gambetta;METRO 3bis;3bis;METRO;0;0;METRO 3bis;0;0;RATP;1;0;655891.4641;6862960.4349;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5
734;Reuilly-Diderot;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;654885.3314;6860968.4454;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
486;Mabillon;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;651240.5211;6861647.0174;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
1098;Porte de Vincennes;TRAM 3b;3B;TRAMWAY;0;0;0;TRAM 3B;0;RATP;1;0;656677.0058;6860978.5672;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
996;La Remise à Jorelle;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;662452.6933;6866020.1281;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
1108;Delphine Seyrig;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655841.8917;6866154.1419;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
1131;Roger Sémat;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;652901.5527;6871841.9509;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
263;Éragny-Neuville;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;633451.093;6880136.9938;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
107;Bréguet-Sabin;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;653789.9848;6861973.5005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
233;Daumesnil;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;655646.4124;6860114.1078;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
12;École Vétérinaire de Maisons-Alfort;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;657583.9566;6857347.8995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
383;Jussieu;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;652658.953;6860871.8079;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
549;Miromesnil;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;649737.3332;6863963.5235;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
478;Louise Michel;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;647796.9264;6865645.6998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
625;Parmentier;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;654118.8397;6862984.2509;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
655;Place Monge;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652458.3099;6860508.2454;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
687;Porte de Choisy;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;653340.9724;6857944.6053;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
800;Sèvres-Lecourbe;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;649327.7179;6860841.6954;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
696;Porte de Saint-Ouen;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;650801.1471;6866583.3842;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
763;Saint-Denis - Université;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;0;653461.3754;6871954.0026;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
919;Volontaires;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;649207.5445;6860384.4512;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
500;Maisons-Alfort-Stade;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;658470.4404;6856712.2782;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
411;La Courneuve 8 Mai 1945;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;656807.0913;6869138.8599;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
991;Porte d'Italie;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;653017.0055;6857855.5184;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
1012;Porte de Versailles;TRAM 2;2;TRAMWAY;0;0;0;TRAM 2;0;RATP;1;0;647675.6105;6859326.9082;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
67;Bercy;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;654488.0813;6860216.3939;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
1229;Mairie de Saint-Ouen;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;651235.3557;6868339.7673;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
295;Freinville-Sevran;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;664763.5535;6869720.7998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
995;Lycée Henri Sellier;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;664459.0975;6868565.3172;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
1133;Marché de Saint-Denis;TRAM 5;5;TRAMWAY;0;0;0;TRAM 5;0;RATP;1;0;652847.0148;6871189.4913;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3
1169;Georges Pompidou;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;643949.423;6854138.8606;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
1238;Camille Groult;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;1;0;655327.8526;6854125.7015;
1239;Constant Coquelin;TRAM 9;9;TRAMWAY;0;0;0;0;0;KEOLIS;1;0;655461.2646;6853828.1568;
1043;Saint-Julien-du-Sault;GL;GL;TRAIN;0;0;0;0;0;SNCF;0;0;722570.3595;6769626.8383;
1052;Chantilly-Gouvieux;RER D;D;RER;0;0;0;0;0;SNCF;0;0;660596.9644;6898729.3457;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
376;Javel;RER C;C;RER;0;0;0;0;0;SNCF;1;0;647017.9577;6861032.4801;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
248;École Militaire;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649107.2127;6861873.7278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
1855;Montreuil - Hôpital;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;660007.3499;6864395.4131;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
105;Boussy-Saint-Antoine;RER D;D;RER;0;0;0;0;0;SNCF;1;0;665628.8216;6842419.4146;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
39;Auvers-sur-Oise;TRAIN H;H;TRAIN;0;0;0;0;0;SNCF;1;0;639738.4698;6885937.758;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
241;Dourdan-la-Forêt;RER C;C;RER;0;RER C;0;0;0;SNCF;1;1;625873.7762;6826625.2525;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
262;Épône-Mézières;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;612801.1351;6874367.855;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
179;Chemin d'Antony;RER C;C;RER;0;0;0;0;0;SNCF;1;0;649466.5142;6849978.5566;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
190;Clamart;TRAIN N;N;TRAIN;0;0;0;0;0;SNCF;1;0;646724.0641;6857374.8481;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
205;Conflans-Sainte-Honorine;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;633979.6592;6877789.1132;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
346;Herblay;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;638664.8937;6877032.3616;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
307;Gare de Lyon;RER D;D;RER;0;0;0;0;0;SNCF;1;1;654051.0804;6860596.114;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
448;Les Clairières de Verneuil;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;623561.907;6877470.8667;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
450;Les Grésillons;RER C;C;RER;0;0;0;0;0;SNCF;1;0;649716.2727;6869205.7905;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
571;Moulin-Galant;RER D;D;RER;0;0;0;0;0;SNCF;1;0;661168.5531;6832012.2082;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
747;Rosny-Bois-Perrier;RER E;E;RER;0;0;0;0;0;SNCF;1;0;661953.9055;6864848.361;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
912;Villiers-sur-Marne - Le Plessis-Trévise;RER E;E;RER;0;0;0;0;0;SNCF;1;0;666423.4263;6858231.0716;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
917;Viry-Châtillon;RER D;D;RER;0;0;0;0;0;SNCF;1;0;654850.6245;6841945.6583;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
520;Massy-Palaiseau;RER B;B;RER;0;0;0;0;0;RATP;1;1;645563.2328;6847473.8777;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
556;Montgeron-Crosne;RER D;D;RER;0;0;0;0;0;SNCF;1;0;660433.607;6845478.9578;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
903;Villennes-sur-Seine;TRAIN J;J;TRAIN;0;0;0;0;0;SNCF;1;0;626715.9052;6871521.4701;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
42;Avenue Henri Martin;RER C;C;RER;0;0;0;0;0;SNCF;1;0;646605.4494;6863071.8278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
524;Massy-Verrières;RER C;C;RER;0;0;0;0;0;SNCF;1;0;646607.1661;6848552.7229;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
328;Gare du Nord;TRAIN H;H;TRAIN;TRAIN H;0;0;0;0;SNCF;1;1;652793.9852;6864737.2079;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
154;Charles De Gaulle-Étoile;METRO 6;6;METRO;0;0;METRO 6;0;0;RATP;1;0;648331.3084;6864088.8195;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
1218;Léon Blum;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;1;0;665716.5813;6867715.9845;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
363;Invalides;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649735.2475;6862478.8085;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
1042;Villeneuve-sur-Yonne;GL;GL;TRAIN;0;0;0;0;0;SNCF;0;0;721344.0;6776149.0;
1836;Coteaux de l'Orge;TRAM 12;12;TRAMWAY;0;0;0;0;0;SNCF;1;0;653061.7551;6840762.1315;
1857;Coteaux Beauclair;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;660937.4559;6864823.5261;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
1228;Saint-Ouen;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;650280.148;6867379.7856;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
220;Couronnes;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;654559.4536;6863407.492;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
247;Duroc;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649834.9325;6860995.8051;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
195;Colonel Fabien;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653853.1813;6864360.3934;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
200;Concorde;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;650348.5931;6863116.9028;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
273;Étienne Marcel;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652286.2983;6862856.5748;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
513;Marcel Sembat;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;644474.9137;6859551.9835;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
